Gender,Major,Program,GPA
Female,B.Tech,ECE,5.07034409474317
Male,B.Tech,CSE,7.412671948837166
Female,B.Tech,CND,6.652300257809679
Male,PhD,ECE,7.61103752097233
Male,B.Tech,CSE,7.667566279771548
Male,B.Tech,CSE,6.197119148125362
Other,B.Tech,CSE,6.294029396764435
Male,MS,CSE,9.483551440503653
Male,PhD,ECE,7.899843111846466
Male,B.Tech,CSE,8.103578127447365
Male,B.Tech,ECE,6.937392956295545
Male,B.Tech,CSE,6.369164144263257
Female,MS,CHD,6.944047965960033
Female,B.Tech,CSE,6.818397116400084
Male,B.Tech,CSE,5.301861923421508
Male,PhD,ECE,8.200765497135691
Male,PhD,CHD,8.94646647137532
Male,MS,CSE,7.001799291313622
Male,B.Tech,CSE,7.138379521706764
Male,B.Tech,CSE,7.681333715992739
Male,B.Tech,ECE,9.717861933739378
Male,B.Tech,CSE,6.400730108611977
Male,MS,CHD,7.850475958872603
Male,B.Tech,ECE,5.97047705806825
Male,MS,CHD,8.38302254581834
Female,B.Tech,CSE,6.0502606194979185
Male,MS,ECE,8.49316379522703
Male,PhD,CSE,8.498051800791123
Female,B.Tech,CND,6.4874347851878955
Female,MS,ECE,7.307071322888063
Male,MS,CHD,8.674266175358639
Female,B.Tech,CSE,7.701738182114482
Female,B.Tech,ECE,6.024309386277895
Male,B.Tech,CHD,6.707464420676925
Male,B.Tech,CND,7.119351043205662
Male,B.Tech,CHD,6.540111408827821
Male,MS,CND,8.405201487967117
Male,B.Tech,CSE,8.600143256121912
Male,B.Tech,CSE,7.089427477849381
Male,B.Tech,CSE,6.818934218073966
Male,B.Tech,ECE,6.689778950111034
Male,MS,CND,7.472568472288456
Male,MS,CSE,9.814149418806265
Male,PhD,CHD,8.328716596902689
Male,B.Tech,CHD,6.087794270014858
Male,B.Tech,ECE,5.839545120527908
Male,MS,ECE,7.32233920249421
Male,B.Tech,CSE,6.945854236246344
Male,B.Tech,CSE,5.594358748466027
Female,B.Tech,ECE,6.115300294025933
Female,B.Tech,ECE,6.576734457822521
Male,B.Tech,CSE,7.262564932898169
Female,B.Tech,CSE,6.370110878900925
Male,B.Tech,ECE,8.464667766275838
Male,MS,CHD,7.784287734299063
Male,B.Tech,CSE,6.4170378500834255
Male,MS,CSE,7.78834928554398
Male,B.Tech,CSE,6.368469500939041
Male,B.Tech,CSE,7.252709212255191
Male,B.Tech,CSE,6.462432501994297
Female,MS,CSE,8.39603865170008
Female,B.Tech,ECE,6.754102714647719
Female,B.Tech,CSE,6.6448296817868515
Male,B.Tech,CSE,8.164058459405249
Male,B.Tech,CHD,6.17321233039827
Male,B.Tech,ECE,9.302279648817288
Female,PhD,ECE,7.886773674831546
Male,MS,ECE,7.843919914047266
Male,B.Tech,CSE,6.172347934872155
Male,MS,CHD,8.107055753063797
Male,B.Tech,CSE,6.051148001203284
Female,MS,CSE,9.157652436341866
Female,PhD,ECE,7.80270848312896
Male,B.Tech,CSE,7.841570102580859
Male,B.Tech,CSE,8.936058312103707
Female,PhD,CSE,8.229179829514488
Female,B.Tech,ECE,8.018858067763725
Male,B.Tech,CSE,6.447321089595991
Male,B.Tech,ECE,5.697764548899345
Male,MS,CSE,5.982461429834787
Female,B.Tech,CSE,6.628340033539958
Female,PhD,ECE,8.622374588941678
Male,B.Tech,CSE,6.922062169518145
Male,MS,CHD,8.020608959821166
Male,B.Tech,ECE,6.192281824545769
Male,B.Tech,CSE,7.007925359202185
Male,B.Tech,CSE,6.869819449428567
Male,B.Tech,CSE,7.266911527991566
Male,B.Tech,ECE,6.325040031425863
Male,B.Tech,CSE,7.452625902275069
Male,B.Tech,CSE,7.63245375267865
Male,B.Tech,ECE,7.143008151779269
Male,B.Tech,CSE,6.370288069878281
Male,B.Tech,ECE,5.731657388631681
Male,B.Tech,CSE,8.398621188101899
Female,B.Tech,ECE,5.732260355555747
Male,MS,CND,6.398690819892591
Male,B.Tech,CHD,7.706975859715502
Female,MS,ECE,7.924604618293294
Female,B.Tech,CSE,8.30406535353475
Female,B.Tech,ECE,6.267593298487713
Male,B.Tech,CHD,8.78971925217311
Male,B.Tech,ECE,6.980846995353961
Male,B.Tech,CSE,6.630018466922448
Male,B.Tech,ECE,6.956812757559981
Male,B.Tech,CSE,8.127358041395675
Male,B.Tech,CSE,6.381687727025964
Male,MS,ECE,6.94698629830647
Female,B.Tech,CSE,8.037805972414867
Female,MS,ECE,8.509063018997171
Male,B.Tech,CSE,5.32730951547926
Male,B.Tech,CSE,6.746252937448402
Female,B.Tech,ECE,7.253313126245961
Female,PhD,CND,8.92094141307178
Male,MS,CHD,6.905424864561133
Male,B.Tech,CSE,5.9059112028357825
Male,B.Tech,CND,7.361789239523879
Male,MS,ECE,7.2748312294083135
Male,B.Tech,CSE,6.625756582459337
Male,B.Tech,CSE,8.647083977733585
Male,B.Tech,CSE,6.072594777780619
Female,B.Tech,CSE,5.484301334129916
Male,PhD,CSE,8.206282408099879
Female,B.Tech,ECE,5.923459661720571
Male,B.Tech,ECE,8.161188400624717
Female,MS,ECE,8.380134745189599
Male,B.Tech,CHD,6.3504080862437835
Male,B.Tech,CND,6.299925200349164
Male,B.Tech,ECE,7.252389660656716
Female,B.Tech,CSE,8.792475422203543
Male,B.Tech,CSE,6.7936432949467545
Male,B.Tech,ECE,8.071331104390062
Male,B.Tech,ECE,7.130431675530049
Male,B.Tech,CSE,6.112278221637181
Female,B.Tech,ECE,4.152677460068251
Female,MS,CND,8.676642779427459
Male,B.Tech,ECE,6.293210352519598
Male,MS,CND,7.885184947813657
Female,MS,CSE,7.659689207595772
Male,B.Tech,CSE,5.641487109957838
Female,B.Tech,ECE,6.444709826587017
Male,B.Tech,ECE,6.894493539615863
Female,MS,CSE,7.7137560080517416
Female,MS,CHD,8.986243805694736
Male,B.Tech,CHD,6.239228387636139
Male,MS,CSE,9.061776411127546
Male,B.Tech,ECE,5.632919497432358
Female,B.Tech,ECE,6.904579224748482
Male,B.Tech,CSE,7.129572280404811
Female,B.Tech,CSE,6.228476319492711
Female,B.Tech,CSE,8.160772019818836
Female,B.Tech,ECE,5.414965592006466
Female,PhD,CHD,9.190933599834967
Male,B.Tech,CSE,7.2068079478949905
Female,PhD,CSE,8.65854818614461
Male,B.Tech,CHD,5.830092503542319
Female,B.Tech,ECE,9.062895518521767
Female,B.Tech,CSE,8.001399829412327
Male,PhD,ECE,8.944226331121744
Male,MS,CND,7.115600755532258
Male,B.Tech,CSE,7.640240957383425
Male,MS,CND,8.725758307300632
Female,B.Tech,ECE,7.507688334020116
Female,B.Tech,CND,7.41993839365096
Male,B.Tech,CSE,6.705336650287535
Male,B.Tech,CSE,7.554736269944323
Male,PhD,CND,7.798010151816539
Male,B.Tech,ECE,7.767416450510282
Female,B.Tech,ECE,5.563261313955952
Male,B.Tech,ECE,6.818631063596834
Female,PhD,CND,8.224785865209828
Male,B.Tech,CSE,8.02141543857734
Female,MS,ECE,7.942817729972322
Female,B.Tech,CSE,7.091500482045885
Male,MS,ECE,7.9104162812799945
Male,B.Tech,ECE,6.156383558650811
Male,MS,ECE,7.387484405642494
Female,MS,CHD,7.635226769132429
Female,B.Tech,ECE,6.658012190502879
Female,B.Tech,ECE,7.891760695812344
Male,B.Tech,CSE,5.5572166748055105
Female,B.Tech,ECE,7.836394223267053
Female,B.Tech,ECE,6.473687196274653
Male,B.Tech,CSE,7.334312586807471
Female,B.Tech,CND,8.208697830636032
Female,B.Tech,CHD,7.407321864832573
Male,MS,ECE,7.473583168297873
Male,B.Tech,CSE,9.83544512869428
Male,B.Tech,CSE,8.71959097727313
Female,B.Tech,ECE,7.698914640278658
Male,MS,CSE,9.630689943762423
Male,PhD,CHD,8.549772749930142
Female,MS,CND,8.715159315736685
Male,MS,ECE,7.059854604136053
Male,B.Tech,CSE,6.951267693892341
Female,PhD,ECE,7.60314211378566
Female,B.Tech,ECE,6.251620851440572
Male,MS,CHD,7.135142599713648
Male,B.Tech,CSE,7.066935518148963
Female,MS,CHD,7.945045481136584
Male,B.Tech,CSE,7.538861598719788
Female,B.Tech,ECE,7.708957644275524
Male,MS,ECE,7.727175634676612
Male,MS,CND,7.868642390177402
Male,B.Tech,ECE,6.992997879117636
Female,MS,CSE,8.62431749929544
Male,B.Tech,CSE,9.275774891885026
Male,B.Tech,CSE,5.939259216803951
Male,B.Tech,ECE,7.48319944377781
Male,MS,CSE,6.6911452104695694
Male,B.Tech,ECE,6.349869799983209
Male,B.Tech,CND,9.266312112065403
Male,B.Tech,ECE,9.102046101548922
Male,MS,CSE,7.750883719016499
Female,MS,ECE,8.166506411192799
Female,MS,CHD,7.380094404443901
Female,PhD,CSE,8.023480817476083
Male,B.Tech,ECE,8.23038376822782
Female,B.Tech,CHD,7.679616448543871
Male,B.Tech,CHD,5.2228063314295525
Female,B.Tech,ECE,6.2683908045160806
Male,B.Tech,CND,7.280510300652967
Male,B.Tech,ECE,5.929397386355763
Male,PhD,CSE,7.876648601456559
Male,B.Tech,CSE,6.640074174759467
Male,B.Tech,CSE,7.19832272378204
Female,B.Tech,CSE,8.270263119443138
Male,MS,CSE,8.166740573373849
Male,B.Tech,CND,7.215474219420597
Female,PhD,CSE,8.357652284268463
Male,B.Tech,ECE,8.604648459059565
Female,B.Tech,ECE,6.953337789030767
Female,B.Tech,CHD,8.090345773275846
Male,B.Tech,ECE,8.538919735261864
Other,PhD,CSE,8.120319659383219
Male,B.Tech,CSE,6.973601524922152
Female,B.Tech,CSE,7.637492188757757
Female,MS,CSE,8.131750695217747
Male,B.Tech,ECE,6.213006255414658
Male,B.Tech,CSE,7.279775168521205
Male,PhD,CHD,9.162047154413196
Male,B.Tech,ECE,4.427717747154362
Female,MS,CHD,7.744180272469944
Male,MS,CND,8.258972561607806
Male,B.Tech,CSE,7.457054990908364
Female,MS,CHD,6.109630531161707
Male,B.Tech,CND,6.681319624301502
Female,B.Tech,CHD,7.0643232308006825
Male,PhD,CSE,8.83584439744302
Male,B.Tech,ECE,8.278786882797
Male,B.Tech,CSE,7.264052887031779
Male,B.Tech,CND,6.301360529564046
Male,B.Tech,CHD,7.179807848778414
Male,B.Tech,CSE,8.472171828497377
Male,B.Tech,ECE,4.863615155205073
Female,B.Tech,CSE,5.576331677798658
Male,B.Tech,CSE,6.249765917624662
Other,MS,CND,8.272290090599924
Female,B.Tech,ECE,6.776651581764628
Male,B.Tech,ECE,7.100135621167564
Male,B.Tech,ECE,4.707134197518004
Male,B.Tech,CSE,8.186629894901706
Male,B.Tech,CSE,6.919576672748834
Female,B.Tech,CSE,7.359443621720654
Male,B.Tech,ECE,7.0238146218657835
Male,B.Tech,ECE,5.957964042802717
Male,MS,CSE,7.0480751207682735
Male,B.Tech,CND,7.249644082638912
Female,MS,ECE,8.06033334986699
Male,MS,CSE,8.797564256925348
Male,B.Tech,CHD,6.601500729445862
Male,B.Tech,ECE,8.571753439844073
Female,MS,CSE,7.699386073598954
Male,PhD,CSE,8.607146312749894
Male,PhD,CSE,7.889295847610388
Male,B.Tech,CSE,6.557204055806578
Female,B.Tech,CND,6.4835286424415335
Male,MS,CSE,8.127166718091635
Male,B.Tech,ECE,6.341461416670938
Female,B.Tech,ECE,7.328345374102301
Male,B.Tech,CSE,6.327294902327743
Male,B.Tech,CSE,6.7184122800340145
Male,MS,CHD,7.705244080703571
Female,B.Tech,CSE,7.582487950999497
Male,MS,CSE,8.932443854714133
Male,B.Tech,CND,7.653876704747228
Female,MS,ECE,8.277638307158298
Female,MS,CND,8.680796802857795
Male,B.Tech,CSE,6.092145610608139
Male,PhD,CSE,8.222975049859972
Male,B.Tech,ECE,6.836071513951014
Male,MS,CND,7.237532606008686
Male,MS,CND,8.799664735505694
Male,B.Tech,CSE,8.464989313289054
Male,MS,ECE,8.570302042139371
Male,B.Tech,ECE,10.0
Female,B.Tech,CSE,5.40111466704573
Female,B.Tech,CND,7.610314727767469
Female,B.Tech,ECE,6.798455617565327
Male,B.Tech,CSE,7.123114789625343
Male,B.Tech,CHD,8.20197534783234
Male,MS,CHD,7.807537215872525
Male,PhD,CHD,9.056217031625454
Male,B.Tech,CSE,6.035513610046471
Male,B.Tech,ECE,5.996930840149051
Male,B.Tech,ECE,5.448385387447321
Male,B.Tech,ECE,8.990496663164135
Female,B.Tech,ECE,6.011872580429534
Male,B.Tech,ECE,5.876170923325541
Male,B.Tech,CSE,8.052986094982785
Male,B.Tech,CSE,6.222596951554771
Female,MS,CSE,8.389131046227158
Male,PhD,CHD,8.48067781837179
Female,B.Tech,ECE,6.836621654107841
Female,B.Tech,ECE,7.296106941327951
Female,B.Tech,ECE,6.858740372492189
Female,B.Tech,ECE,7.810311908231849
Female,B.Tech,ECE,7.239787231051277
Female,MS,CSE,7.9722764419555645
Female,B.Tech,CHD,6.866022585443548
Male,PhD,ECE,8.397730586352559
Male,B.Tech,CSE,8.274808509138216
Male,B.Tech,CSE,6.724732678257744
Male,MS,CHD,6.855531195931155
Male,B.Tech,ECE,6.615660383682865
Male,B.Tech,ECE,7.635710492045739
Male,MS,CND,7.324143630045762
Male,B.Tech,ECE,7.416504613455512
Male,MS,ECE,8.21888529946416
Male,B.Tech,ECE,6.999316494088847
Male,MS,CND,8.26929674095248
Male,B.Tech,CSE,6.035378693675686
Male,B.Tech,CHD,6.280585363901088
Female,B.Tech,ECE,7.250704525609271
Male,B.Tech,CSE,6.233890978425413
Male,B.Tech,ECE,7.116718098939999
Other,MS,CND,7.724781960919201
Male,B.Tech,ECE,4.467408185103107
Female,B.Tech,ECE,9.457317019233546
Male,B.Tech,CND,8.201052320243406
Male,B.Tech,CND,8.080705398415136
Female,B.Tech,CSE,7.280116082684544
Male,B.Tech,CSE,7.59020556302379
Male,B.Tech,CSE,8.101257855775332
Male,B.Tech,CSE,8.703892236584798
Male,B.Tech,ECE,5.336548936648824
Female,MS,ECE,8.714148686012825
Male,B.Tech,CHD,5.751338114636072
Female,B.Tech,ECE,9.078694877299624
Female,B.Tech,CSE,5.483200194760372
Male,B.Tech,CSE,5.665475160838989
Male,B.Tech,CSE,6.922199825006185
Male,B.Tech,CSE,5.783167344940853
Male,B.Tech,CSE,6.200634806783869
Male,MS,ECE,8.531475006408535
Female,MS,CHD,9.741219681833233
Male,B.Tech,CSE,5.833856457050931
Female,B.Tech,CSE,6.277100456655232
Female,MS,ECE,8.75047883409503
Male,B.Tech,CND,9.127096645323672
Female,MS,CND,7.001649538009213
Male,B.Tech,CSE,6.857331542150018
Male,PhD,CHD,7.596823879410113
Male,B.Tech,CND,5.795138289603766
Male,B.Tech,ECE,4.449936373247198
Male,B.Tech,ECE,8.168825854592374
Male,B.Tech,CSE,6.739157070075018
Male,MS,CSE,8.336148558696337
Male,B.Tech,CSE,8.417091629807702
Male,B.Tech,CSE,6.728995895844325
Male,B.Tech,CSE,7.5919830886335395
Female,B.Tech,CSE,7.316980080431704
Male,B.Tech,ECE,7.016952296902481
Male,MS,ECE,7.382769653919646
Male,B.Tech,CSE,7.480076838532563
Female,B.Tech,CSE,7.497578960317386
Male,B.Tech,CSE,8.377606838157764
Male,PhD,CHD,7.142691196391766
Male,PhD,CND,7.508100326076393
Male,B.Tech,ECE,7.904871230607739
Male,B.Tech,CSE,8.199880569376662
Male,B.Tech,ECE,5.914291878158449
Male,B.Tech,CSE,7.985752598555748
Female,B.Tech,CSE,5.2707907057471015
Male,B.Tech,CSE,6.112335258594658
Female,B.Tech,ECE,6.239554783094288
Male,B.Tech,CHD,6.382396490440071
Male,B.Tech,ECE,7.139415908451793
Female,B.Tech,ECE,5.688304794273792
Other,B.Tech,CHD,8.192309908681029
Female,B.Tech,ECE,7.836266343869324
Female,MS,CND,8.245294979448015
Male,B.Tech,ECE,5.036674364286645
Female,B.Tech,CHD,6.776174933486386
Male,B.Tech,CND,7.538883055268658
Female,B.Tech,CSE,6.752654256258942
Male,PhD,ECE,9.01265418581926
Male,B.Tech,CSE,8.442716660201757
Male,B.Tech,ECE,6.655339206880099
Female,B.Tech,CHD,5.864338517734152
Male,MS,CND,8.60253966616135
Male,B.Tech,ECE,7.324082274405074
Male,B.Tech,CSE,8.441574197872374
Male,PhD,ECE,8.496098899519573
Male,B.Tech,ECE,7.948940342722971
Female,MS,CSE,6.851711730422723
Female,B.Tech,CSE,7.061626798592572
Male,B.Tech,CND,6.807317048868006
Male,B.Tech,CSE,7.850341850856981
Female,B.Tech,ECE,6.376230366416879
Male,B.Tech,CND,4.7685839130369505
Male,B.Tech,ECE,5.9553798367259985
Male,PhD,CHD,8.250407281978484
Male,B.Tech,ECE,7.8662419733803315
Male,PhD,CND,7.935530291721979
Female,B.Tech,ECE,7.930450942107433
Male,B.Tech,ECE,9.023131041597393
Male,B.Tech,CSE,7.091546570452896
Female,B.Tech,CSE,6.456204669700346
Male,B.Tech,ECE,5.790587934027183
Male,MS,ECE,7.119494874629919
Female,B.Tech,CSE,6.025368338782835
Female,B.Tech,CSE,6.367497478029338
Male,B.Tech,CSE,7.30399910477141
Male,PhD,ECE,8.10421955502566
Male,B.Tech,CHD,7.4873432934012145
Male,B.Tech,CSE,8.751112727502973
Male,B.Tech,ECE,9.23654217706847
Male,B.Tech,CSE,7.378322579019206
Male,B.Tech,ECE,7.631071925415947
Male,B.Tech,ECE,7.595240866323641
Female,PhD,ECE,8.627294072749725
Male,B.Tech,ECE,6.8224134463903185
Male,B.Tech,CSE,5.728881267937309
Male,PhD,CHD,8.38271126856106
Male,B.Tech,CSE,9.65653957763762
Male,MS,CSE,8.120605622794226
Male,B.Tech,CND,6.588359229301316
Male,PhD,CSE,8.827053742884386
Female,B.Tech,CSE,9.229205375281431
Other,B.Tech,CSE,7.1633173592975
Male,B.Tech,CHD,6.916844362875192
Male,MS,CHD,8.191411050336374
Male,B.Tech,ECE,6.21925256248807
Male,MS,CSE,7.122777547997727
Male,B.Tech,CHD,6.771311225894605
Male,B.Tech,CND,6.049319473109048
Male,B.Tech,CHD,8.464563084863176
Male,B.Tech,CSE,6.132917965453585
Male,B.Tech,CSE,5.437421063389973
Male,MS,CSE,8.399904171965241
Female,B.Tech,CSE,7.532412899907337
Male,B.Tech,CSE,7.897517706856256
Female,B.Tech,ECE,5.947651281906064
Female,B.Tech,ECE,7.093901621513683
Female,B.Tech,CSE,6.600481899652404
Male,B.Tech,CND,7.406941161962752
Female,B.Tech,ECE,5.142162829944423
Male,B.Tech,ECE,6.869218664737213
Male,B.Tech,ECE,5.321674095100222
Male,B.Tech,ECE,8.2915194013747
Female,B.Tech,CSE,8.46253541219229
Female,B.Tech,CSE,6.5658648844536165
Other,B.Tech,ECE,8.792537230309668
Female,B.Tech,CSE,5.31904081881285
Male,B.Tech,CSE,6.617648518263493
Male,B.Tech,CSE,8.020470111031935
Male,B.Tech,ECE,8.301384296294694
Male,B.Tech,CSE,7.8522021600858825
Male,B.Tech,CND,6.483451928489826
Female,B.Tech,CSE,7.403964023827708
Male,B.Tech,CHD,6.299623562259271
Male,B.Tech,ECE,7.4288726060777615
Male,MS,CSE,7.912024250668525
Male,B.Tech,CHD,6.372371539046728
Female,B.Tech,CND,6.333571440706913
Female,B.Tech,ECE,6.589976877505718
Female,B.Tech,CSE,7.952004350191311
Female,B.Tech,CSE,7.971329802798278
Female,B.Tech,CSE,8.242803113288488
Male,B.Tech,CSE,5.325819106812467
Male,B.Tech,CHD,7.341427401748637
Female,B.Tech,CHD,6.211864832733646
Male,B.Tech,CSE,8.157635878146351
Female,B.Tech,CSE,8.887980631537973
Male,B.Tech,CSE,8.458749045621717
Male,B.Tech,CSE,6.9168801803345055
Male,PhD,CHD,8.937906759114137
Female,PhD,ECE,7.7780993041292215
Male,PhD,CHD,7.992030782491536
Male,B.Tech,CSE,7.618474787821976
Male,B.Tech,CSE,6.759085307417927
Male,MS,ECE,7.68683375050488
Male,B.Tech,CSE,6.049086652676747
Female,B.Tech,ECE,6.221864570343655
Female,B.Tech,CSE,6.554674413918807
Male,B.Tech,ECE,6.318440821007338
Male,B.Tech,CSE,7.4485364773704354
Male,B.Tech,ECE,5.995501320755309
Male,B.Tech,ECE,5.912533814278229
Female,B.Tech,CSE,6.446389953356882
Male,MS,CHD,7.384003327529802
Male,B.Tech,ECE,6.410868076274836
Male,B.Tech,CHD,5.91325707133412
Male,B.Tech,CND,7.348464729450734
Female,B.Tech,ECE,7.190598405594894
Female,B.Tech,ECE,6.323741857160038
Male,B.Tech,CSE,6.511923245066453
Male,B.Tech,CHD,7.041251964183314
Female,B.Tech,ECE,7.599206163551573
Male,MS,CSE,7.919991954078089
Female,MS,CSE,7.305982180150781
Female,MS,CSE,8.107071774331228
Male,MS,CSE,8.119368923503888
Male,PhD,ECE,8.72290045048751
Female,PhD,CHD,7.972677196604086
Male,B.Tech,ECE,6.910419180478847
Female,MS,ECE,7.548557372313994
Male,B.Tech,ECE,7.29539519091834
Male,B.Tech,CSE,8.662482996741327
Male,B.Tech,CSE,8.00363046816581
Female,MS,CHD,8.08032651390314
Female,B.Tech,ECE,7.610898493949504
Male,B.Tech,ECE,7.682611795322244
Male,B.Tech,ECE,6.263901391633732
Male,MS,CHD,7.192317137754688
Male,B.Tech,CHD,7.967388001326418
Other,B.Tech,CSE,9.05548012650532
Male,MS,CSE,7.195036259350543
Male,PhD,CSE,8.666824422319491
Female,MS,CSE,8.218897016983956
Male,B.Tech,CSE,7.297305833626316
Male,B.Tech,ECE,6.648285374413116
Female,B.Tech,CSE,6.031450520551841
Male,MS,ECE,7.845908861673833
Male,B.Tech,CHD,6.086315942535252
Female,PhD,CND,8.070111090989343
Male,MS,ECE,8.45024300518212
Female,B.Tech,CSE,6.69520604094761
Male,MS,CHD,8.578420580203199
Female,MS,CSE,7.879746765417202
Female,MS,CSE,7.644048996221497
Female,PhD,CHD,7.9259084025718245
Male,MS,CND,7.857281153054371
Male,B.Tech,CSE,7.23933569345588
Male,MS,CSE,8.23065074284916
Female,MS,CSE,8.148121540989854
Female,B.Tech,CSE,6.525328082359362
Male,B.Tech,CSE,5.830198157600265
Male,MS,ECE,7.2454896489345755
Male,MS,ECE,7.760447211032087
Male,PhD,CND,8.096762488423094
Female,B.Tech,ECE,7.780441703954091
Male,MS,CSE,8.908010350720568
Female,B.Tech,CSE,6.272026079335924
Female,B.Tech,ECE,6.603404211602685
Other,B.Tech,ECE,8.171628220505697
Male,B.Tech,ECE,7.930844550502821
Male,MS,CND,7.837746691401951
Female,B.Tech,CSE,9.506894725073774
Male,B.Tech,CSE,7.270658044270844
Female,PhD,CSE,8.861180479734035
Female,B.Tech,CSE,5.921925261139985
Male,MS,CND,8.390725514380904
Male,B.Tech,CSE,7.604881272850721
Female,PhD,CHD,9.072065316529635
Male,B.Tech,CSE,5.13901982856884
Female,MS,ECE,7.950622258671332
Male,B.Tech,CSE,7.186203840188932
Male,MS,CSE,7.226703801042193
Male,B.Tech,CSE,6.910192381957354
Other,B.Tech,ECE,6.6826423471574845
Male,B.Tech,CSE,8.663798162682278
Male,B.Tech,CSE,6.633271743598167
Male,MS,CHD,8.750045731013191
Male,B.Tech,CSE,7.765172830950308
Female,B.Tech,CHD,5.9481914180231295
Female,B.Tech,CND,6.58239035139858
Male,B.Tech,CSE,6.282675434544928
Female,PhD,CND,7.611431587574425
Male,B.Tech,ECE,7.085027014687156
Male,B.Tech,ECE,9.010029804532888
Female,B.Tech,CSE,6.568861110554466
Male,B.Tech,CSE,6.84993197746148
Female,B.Tech,CSE,4.995484936862581
Male,B.Tech,CHD,6.962965740799224
Other,MS,CND,8.010681880065402
Female,B.Tech,CSE,5.30191186206203
Female,B.Tech,CND,5.694098649698064
Male,B.Tech,ECE,6.867339766367089
Male,MS,CND,8.709943155353916
Female,B.Tech,CND,5.135683683221587
Male,B.Tech,CSE,6.9899857002482575
Male,MS,CND,7.944965791723072
Female,B.Tech,CHD,6.012816125292706
Female,B.Tech,ECE,6.645198777745087
Male,B.Tech,CSE,4.807998715798168
Male,B.Tech,ECE,6.294523840611464
Male,B.Tech,CSE,7.702447155524455
Male,B.Tech,ECE,7.0684102863454665
Male,MS,ECE,8.783427439518922
Male,B.Tech,ECE,5.989318447522901
Male,B.Tech,ECE,6.707195691929558
Female,MS,CSE,6.674806824293678
Female,B.Tech,ECE,7.212638628274718
Male,B.Tech,CSE,6.445992239944606
Female,MS,CSE,7.783738518145013
Male,B.Tech,ECE,6.992884266009448
Male,B.Tech,CSE,7.337498775791798
Female,B.Tech,CSE,7.605742675660763
Male,B.Tech,CSE,8.15044089568622
Male,PhD,CSE,8.001910513924797
Male,MS,CSE,8.37188589886601
Female,MS,CSE,7.326346758267545
Male,B.Tech,CSE,6.827025316815539
Other,B.Tech,CSE,8.19618082700059
Female,B.Tech,CSE,7.820915481521763
Female,B.Tech,CSE,6.975986127026793
Male,MS,ECE,8.061744571271309
Other,B.Tech,ECE,7.217161798817028
Male,B.Tech,CSE,6.667233795048579
Male,PhD,ECE,8.368530629230593
Male,B.Tech,CSE,7.621546105640281
Male,B.Tech,CSE,5.518136357287283
Male,MS,CSE,8.226915931618318
Female,B.Tech,CND,5.7682767874162835
Male,B.Tech,CSE,4.7873916703082475
Male,B.Tech,ECE,6.525739715099637
Female,B.Tech,CSE,7.843155112936756
Male,B.Tech,ECE,6.964567936927204
Male,B.Tech,ECE,6.551717159908441
Male,PhD,CSE,7.754817662012941
Male,B.Tech,CSE,7.492993028623214
Male,B.Tech,ECE,7.872203866323637
Male,B.Tech,ECE,7.294506955457631
Male,B.Tech,CSE,6.323678695707598
Female,B.Tech,CSE,7.690714324204077
Male,B.Tech,ECE,7.959287116747893
Female,B.Tech,ECE,6.718618446406704
Female,B.Tech,CHD,7.234866217635775
Male,B.Tech,CSE,4.720647155295385
Female,MS,ECE,7.476150479850566
Female,MS,CHD,7.753264388672333
Male,B.Tech,ECE,7.284765191228164
Female,B.Tech,CND,7.551350182886236
Female,B.Tech,CND,7.77845483724645
Female,MS,ECE,8.023796972300653
Male,PhD,CND,8.138939528201096
Female,B.Tech,ECE,6.423651336274806
Male,MS,ECE,7.41546235656631
